Date,Adj Close,Close,High,Low,Open,Volume,Symbol
2010-01-04 00:00:00+00:00,292.7514343,375.8250122,379.4500122,374.5249939,377.3999939,1963682,TCS
2010-01-05 00:00:00+00:00,292.8292236,375.9249878,379.7749939,373.2749939,377.5,2014488,TCS
2010-01-06 00:00:00+00:00,286.2080994,367.4249878,376.1000061,366.5,375.9249878,3349176,TCS
2010-01-07 00:00:00+00:00,278.2433167,357.2000122,369.7000122,355.5,367.75,6474892,TCS
2010-01-08 00:00:00+00:00,272.5569763,349.8999939,359.25,348.25,358,6048178,TCS
2010-01-11 00:00:00+00:00,278.1654968,357.1000061,360.0499878,350.2000122,352,4318408,TCS
2010-01-12 00:00:00+00:00,292.1281738,375.0249939,377,363.5,366,9027690,TCS
2010-01-13 00:00:00+00:00,307.12323,394.2749939,398.2000122,372.3250122,372.5,10910272,TCS
2010-01-14 00:00:00+00:00,303.7346497,389.9249878,399.2250061,384.6749878,399.2250061,10327614,TCS
2010-01-15 00:00:00+00:00,308.2332458,395.7000122,399.7999878,386.125,398,7945008,TCS
2010-01-18 00:00:00+00:00,312.4395752,401.1000061,414.5,396.5,400,7261084,TCS
2010-01-19 00:00:00+00:00,304.0657654,390.3500061,401.1000061,389.3250122,401.1000061,5154850,TCS
2010-01-20 00:00:00+00:00,303.5593567,389.7000122,396.1000061,385.4500122,396.1000061,4347054,TCS
2010-01-21 00:00:00+00:00,300.1514587,385.3250122,395.9750061,383.9500122,386.125,5089504,TCS
2010-01-22 00:00:00+00:00,295.1661377,378.9249878,382.5,372.3500061,380.5,7574990,TCS
2010-01-25 00:00:00+00:00,294.5234985,378.1000061,382.75,370.5750122,378.75,3008286,TCS
2010-01-27 00:00:00+00:00,290.2670288,371.6499939,379.8500061,370.0750122,375,4844398,TCS
2010-01-28 00:00:00+00:00,289.6617432,370.875,378.9750061,363.8500061,374.75,6537196,TCS
2010-01-29 00:00:00+00:00,287.4943237,368.1000061,369.8999939,356.0750122,367,5473326,TCS
2010-02-01 00:00:00+00:00,291.3798828,373.0750122,381.3999939,360,367.1749878,3378012,TCS
2010-02-02 00:00:00+00:00,288.3534851,369.2000122,381.3250122,367.5,377.5,4739188,TCS
2010-02-03 00:00:00+00:00,294.0354004,376.4750061,378.4500122,367.75,372,2977676,TCS
2010-02-04 00:00:00+00:00,288.4705505,369.3500061,376.9500122,366.25,376.4750061,2716612,TCS
2010-02-05 00:00:00+00:00,282.5348206,361.75,367.5,358.2999878,367.5,4607118,TCS
2010-02-08 00:00:00+00:00,282.7887573,362.0750122,367.375,354.0750122,364.5,4170344,TCS
2010-02-09 00:00:00+00:00,287.084259,367.5750122,370.9750061,360.5249939,362.5,3005894,TCS
2010-02-10 00:00:00+00:00,285.971344,366.1499939,371.8500061,364.0499878,369.9500122,2337374,TCS
2010-02-11 00:00:00+00:00,290.0326233,371.3500061,373.9750061,367.5,368.9750061,2413156,TCS
2010-02-15 00:00:00+00:00,291.3798828,373.0750122,375,369.2749939,375,1956482,TCS
2010-02-16 00:00:00+00:00,296.0660095,379.0750122,382.4750061,371.1000061,373.625,1660490,TCS
2010-02-17 00:00:00+00:00,296.261261,379.3250122,383.9750061,376.2749939,382.4500122,2528290,TCS
2010-02-18 00:00:00+00:00,296.3199463,379.3999939,383.4750061,377.75,380,1814806,TCS
2010-02-19 00:00:00+00:00,293.0982056,375.2749939,379.75,372.8999939,377.4500122,2215880,TCS
2010-02-22 00:00:00+00:00,295.7145386,378.625,381.8500061,376.8999939,378.5,2143460,TCS
2010-02-23 00:00:00+00:00,297.608551,381.0499878,382.5,375.625,379.5,1853052,TCS
2010-02-24 00:00:00+00:00,298.8776855,382.6749878,385.3500061,376.0499878,378,4076058,TCS
2010-02-25 00:00:00+00:00,299.2292786,383.125,384.8999939,380.625,384.8999939,2672984,TCS
2010-02-26 00:00:00+00:00,297.4914551,380.8999939,389.2749939,373.0750122,383.5499878,3015934,TCS
2010-03-02 00:00:00+00:00,298.0381775,381.6000061,384.5,377.5,381,4053352,TCS
2010-03-03 00:00:00+00:00,300.2054138,384.375,387,382.0750122,384.5,2754742,TCS
2010-03-04 00:00:00+00:00,298.3115234,381.9500122,385,378.5,384,2053606,TCS
2010-03-05 00:00:00+00:00,297.8038025,381.2999878,383.4750061,380.0750122,382.5,1287312,TCS
2010-03-08 00:00:00+00:00,297.842865,381.3500061,385,380.1499939,383.7999878,3015740,TCS
2010-03-09 00:00:00+00:00,300.1860046,384.3500061,389.25,381.5,381.5,3457732,TCS
2010-03-10 00:00:00+00:00,304.6182251,390.0249939,392.2250061,380,381.8500061,4587874,TCS
2010-03-11 00:00:00+00:00,309.1287231,395.7999878,397.4500122,385.9750061,390.0249939,3214030,TCS
2010-03-12 00:00:00+00:00,311.2178955,398.4750061,400,396,400,2510976,TCS
2010-03-15 00:00:00+00:00,319.4380798,409,410,395.5750122,398.4750061,6054434,TCS
2010-03-16 00:00:00+00:00,323.7337341,414.5,415.9750061,407.8999939,410.75,3088856,TCS
2010-03-17 00:00:00+00:00,328.3027649,420.3500061,422.9500122,415,417,4174794,TCS
2010-03-18 00:00:00+00:00,322.5036926,412.9249878,422.5,410.25,422.5,3724554,TCS
2010-03-19 00:00:00+00:00,320.5706787,410.4500122,417.2250061,402.625,402.625,4716624,TCS
2010-03-22 00:00:00+00:00,323.1870422,413.7999878,416.8999939,403.0750122,407.4500122,3310110,TCS
2010-03-23 00:00:00+00:00,323.5970154,414.3250122,416.5,411.0499878,415,1694964,TCS
2010-03-25 00:00:00+00:00,324.0461426,414.8999939,418.3999939,409,412.0499878,5517582,TCS
2010-03-26 00:00:00+00:00,322.1913147,412.5249939,418,411.1499939,415,1997806,TCS
2010-03-29 00:00:00+00:00,317.075592,405.9750061,414.6499939,404.2749939,412,3443266,TCS
2010-03-30 00:00:00+00:00,312.4089355,400,408.0499878,398.5750122,404.2999878,3097160,TCS
2010-03-31 00:00:00+00:00,304.8525391,390.3250122,403.625,388.6499939,400,7083046,TCS
2010-04-01 00:00:00+00:00,315.454834,403.8999939,404.8999939,391.0499878,393.1749878,5781432,TCS
2010-04-05 00:00:00+00:00,313.7171021,401.6749878,408.5,399.625,408.5,3001836,TCS
2010-04-06 00:00:00+00:00,310.8663635,398.0249939,404.4500122,396.0750122,404.4500122,3702366,TCS
2010-04-07 00:00:00+00:00,311.6474609,399.0249939,404.5,390.5750122,395,3024558,TCS
2010-04-08 00:00:00+00:00,312.1941833,399.7250061,403.75,395,398,4494438,TCS
2010-04-09 00:00:00+00:00,309.1287231,395.7999878,403.9500122,394.125,401,3018012,TCS
2010-04-12 00:00:00+00:00,311.6669006,399.0499878,400,395.0499878,395.5,2869882,TCS
2010-04-13 00:00:00+00:00,320.5511475,410.4249878,411.8999939,393.625,400,8404916,TCS
2010-04-15 00:00:00+00:00,320.8830872,410.8500061,417.4500122,409.5249939,411,4290952,TCS
2010-04-16 00:00:00+00:00,318.3056946,407.5499878,414,405.9249878,409.5,3810958,TCS
2010-04-19 00:00:00+00:00,317.075592,405.9750061,412.5,400.375,405,6947704,TCS
2010-04-20 00:00:00+00:00,308.3085938,394.75,416.3250122,393.5,412.5,12016986,TCS
2010-04-21 00:00:00+00:00,306.5512695,392.5,399.5,390.125,397.5,7107490,TCS
2010-04-22 00:00:00+00:00,306.9222412,392.9750061,396.8250122,390.5,394.5499878,4751116,TCS
2010-04-23 00:00:00+00:00,304.6766968,390.1000061,396,388.75,394.0249939,4306068,TCS
2010-04-26 00:00:00+00:00,306.590332,392.5499878,395.5,390.1000061,393,2512548,TCS
2010-04-27 00:00:00+00:00,307.4494629,393.6499939,394.9500122,390.5249939,392.9750061,2621234,TCS
2010-04-28 00:00:00+00:00,300.81073,385.1499939,391.9750061,382.5,390,2400382,TCS
2010-04-29 00:00:00+00:00,296.69104,379.875,387.625,377.7999878,387.5499878,4622964,TCS
2010-04-30 00:00:00+00:00,298.8972778,382.7000122,386.3999939,381.2749939,382.5,3690224,TCS
2010-05-03 00:00:00+00:00,299.4439697,383.3999939,385.7000122,377.0499878,380.625,2416560,TCS
2010-05-04 00:00:00+00:00,297.1789551,380.5,387.4249878,378.3999939,387.4249878,2896028,TCS
2010-05-05 00:00:00+00:00,299.0339661,382.875,384,370.0750122,375,4371230,TCS
2010-05-06 00:00:00+00:00,299.5611877,383.5499878,385.4500122,379.6000061,383.9750061,2580872,TCS
2010-05-07 00:00:00+00:00,289.5250854,370.7000122,381.2999878,367.5,378.5,4267152,TCS
2010-05-10 00:00:00+00:00,300.7912903,385.125,421.5,372.5,380,2327814,TCS
2010-05-11 00:00:00+00:00,295.3435669,378.1499939,389.5,376.9500122,387.5,1351288,TCS
2010-05-12 00:00:00+00:00,296.5736694,379.7250061,383.9750061,375.5499878,378.5,2740076,TCS
2010-05-13 00:00:00+00:00,298.9752808,382.7999878,386.6000061,380.7250061,382.5499878,1321452,TCS
2010-05-14 00:00:00+00:00,298.2919922,381.9249878,388.5,377.5,383,2026996,TCS
2010-05-17 00:00:00+00:00,291.2236633,372.875,387.4750061,367.0499878,387.4750061,3722050,TCS
2010-05-18 00:00:00+00:00,287.0647278,367.5499878,373,363.1499939,373,3199180,TCS
2010-05-19 00:00:00+00:00,281.7538147,360.75,366.5,358.1499939,365,3929266,TCS
2010-05-20 00:00:00+00:00,285.0730591,365,366.1499939,358.0750122,364.5,2398092,TCS
2010-05-21 00:00:00+00:00,280.6604614,359.3500061,362.9500122,342.625,355,2675092,TCS
2010-05-24 00:00:00+00:00,280.2307434,358.7999878,365,356.3500061,362.5,2885428,TCS
2010-05-25 00:00:00+00:00,273.1821289,349.7749939,357,345.7749939,354,2297366,TCS
2010-05-26 00:00:00+00:00,288.1973267,369,372.3999939,352.0499878,354,3689464,TCS
2010-05-27 00:00:00+00:00,289.7007141,370.9249878,374.9750061,363.6000061,367.5,6883872,TCS
2010-05-28 00:00:00+00:00,293.1957397,375.3999939,376.75,367.75,374.8999939,2479374,TCS
2010-05-31 00:00:00+00:00,290.1693115,371.5249939,376.4500122,369,374.25,3327660,TCS
2010-06-01 00:00:00+00:00,288.6657715,369.6000061,375.9750061,367.3500061,371.5249939,3136912,TCS
2010-06-02 00:00:00+00:00,294.5430908,377.125,379.75,368.1499939,368.8999939,2769330,TCS
2010-06-03 00:00:00+00:00,298.9167175,382.7250061,384.5,372.5499878,380,1684434,TCS
2010-06-04 00:00:00+00:00,298.8776855,382.6749878,384.8500061,377.6000061,382.7250061,1368210,TCS
2010-06-07 00:00:00+00:00,294.1524963,376.625,378.8999939,368,374.9500122,1734922,TCS
2010-06-08 00:00:00+00:00,292.9615173,375.1000061,381,373.5,377,2242222,TCS
2010-06-09 00:00:00+00:00,286.2642212,366.5249939,379.2749939,365.5,376,4867400,TCS
2010-06-10 00:00:00+00:00,293.0785828,375.25,376.5,365,365,1796036,TCS
2010-06-11 00:00:00+00:00,296.4370117,379.5499878,381.6499939,375.5,380.8999939,3237024,TCS
2010-06-14 00:00:00+00:00,304.9893799,390.5,393.5499878,379,381.6749878,3550492,TCS
2010-06-15 00:00:00+00:00,303.0508423,383.0499878,388.8500061,378.3250122,378.3250122,2642976,TCS
2010-06-16 00:00:00+00:00,306.4923706,387.3999939,389.9750061,383.6499939,388.5499878,2328816,TCS
2010-06-17 00:00:00+00:00,306.6900635,387.6499939,392.3999939,381.8500061,388.5,1528920,TCS
2010-06-18 00:00:00+00:00,309.8152466,391.6000061,394.4500122,386.125,387.6499939,2225672,TCS
2010-06-21 00:00:00+00:00,311.5952454,393.8500061,397,392.2999878,396.4500122,1907428,TCS
2010-06-22 00:00:00+00:00,308.0153809,389.3250122,393.25,386.6499939,392.5,1468324,TCS
2010-06-23 00:00:00+00:00,311.041626,393.1499939,394.4750061,384.9249878,385,2959524,TCS
