Date,Adj Close,Close,High,Low,Open,Volume,Symbol
2010-01-04 00:00:00+00:00,58.52873993,84.55000305,85,83.44999695,84.33333588,5161635,ITC
2010-01-05 00:00:00+00:00,59.10560989,85.3833313,85.58333588,84.23332977,84.93333435,10767225,ITC
2010-01-06 00:00:00+00:00,59.24405289,85.58333588,86.23332977,84.53333282,86.23332977,7529979,ITC
2010-01-07 00:00:00+00:00,59.05945969,85.31666565,86.16666412,84.56666565,85.66666412,4987434,ITC
2010-01-08 00:00:00+00:00,59.18637085,85.5,86.16666412,85.1166687,85.1166687,4881351,ITC
2010-01-11 00:00:00+00:00,59.2094574,85.53333282,86.5,85.33333588,85.83333588,7201263,ITC
2010-01-12 00:00:00+00:00,57.69805527,83.34999847,85.58333588,83.03333282,85.58333588,15514101,ITC
2010-01-13 00:00:00+00:00,57.44423294,82.98332977,83.91666412,82.33333588,83,12476064,ITC
2010-01-14 00:00:00+00:00,57.25964355,82.71666718,83.6333313,82.33333588,83.5,12324480,ITC
2010-01-15 00:00:00+00:00,58.321064,84.25,84.40000153,82.3666687,83.34999847,7839831,ITC
2010-01-18 00:00:00+00:00,57.81343079,83.5166626,84.7666626,83.33333588,84.2666626,5642286,ITC
2010-01-19 00:00:00+00:00,57.66344833,83.30000305,83.80000305,82.7666626,83.80000305,6295626,ITC
2010-01-20 00:00:00+00:00,57.01736069,82.3666687,83.83333588,82.08333588,83.33333588,10432659,ITC
2010-01-21 00:00:00+00:00,56.41740417,81.5,83.3833313,80.83333588,82.5,11734698,ITC
2010-01-22 00:00:00+00:00,57.47883987,83.03333282,84.56666565,80.41666412,81,46258872,ITC
2010-01-25 00:00:00+00:00,58.86332321,85.03333282,85.43333435,82.5166626,83.33333588,15803928,ITC
2010-01-27 00:00:00+00:00,59.04793167,85.30000305,86.34999847,84.33333588,84.5,35549841,ITC
2010-01-28 00:00:00+00:00,58.66719055,84.75,85.66666412,82.84999847,85.56666565,19603176,ITC
2010-01-29 00:00:00+00:00,57.72112656,83.3833313,85.58333588,83.03333282,84.5,15766656,ITC
2010-02-01 00:00:00+00:00,56.87891006,82.16666412,84.18333435,81.90000153,83.33333588,12617925,ITC
2010-02-02 00:00:00+00:00,56.39434433,81.46666718,83.34999847,81.0166626,83.34999847,10822941,ITC
2010-02-03 00:00:00+00:00,58.28646469,84.19999695,84.94999695,81.16666412,81.66666412,13888179,ITC
2010-02-04 00:00:00+00:00,58.45951843,84.44999695,84.91666412,83.19999695,84,12115686,ITC
2010-02-05 00:00:00+00:00,57.3057785,82.78333282,84.43333435,82.33333588,84,18616515,ITC
2010-02-08 00:00:00+00:00,56.61354065,81.78333282,82.73332977,80.23332977,82.66666412,23410362,ITC
2010-02-09 00:00:00+00:00,56.27897644,81.30000305,82.2666626,80.91666412,81.80000305,12081411,ITC
2010-02-10 00:00:00+00:00,56.27897644,81.30000305,82,80.69999695,81.56666565,8559072,ITC
2010-02-11 00:00:00+00:00,57.02889252,82.3833313,82.6333313,81.59999847,81.68333435,6952629,ITC
2010-02-15 00:00:00+00:00,57.53652191,83.1166687,83.33333588,81.69999695,82.83333588,6487740,ITC
2010-02-16 00:00:00+00:00,57.72112656,83.3833313,83.83333588,82.69999695,83.58333588,6122928,ITC
2010-02-17 00:00:00+00:00,58.0903244,83.91666412,84.23332977,83.15000153,83.5,7889148,ITC
2010-02-18 00:00:00+00:00,57.28270721,82.75,84.25,82.16666412,84.06666565,4007403,ITC
2010-02-19 00:00:00+00:00,57.34038925,82.83333588,83.46666718,81.93333435,83.09999847,6003729,ITC
2010-02-22 00:00:00+00:00,57.13273239,82.53333282,83.58333588,82.03333282,83.25,6519765,ITC
2010-02-23 00:00:00+00:00,57.51347351,83.08333588,83.31666565,81.93333435,82.53333282,7205160,ITC
2010-02-24 00:00:00+00:00,57.14426422,82.55000305,83.48332977,82.2666626,82.78333282,8543616,ITC
2010-02-25 00:00:00+00:00,57.13273239,82.53333282,83.16666412,81.90000153,82.96666718,14311632,ITC
2010-02-26 00:00:00+00:00,53.59077835,77.41666412,84.1333313,76.2666626,82.83333588,70062642,ITC
2010-03-02 00:00:00+00:00,55.8290062,80.65000153,81.40000153,78.33333588,78.3666687,29079219,ITC
2010-03-03 00:00:00+00:00,56.23282242,81.23332977,82.08333588,79.44999695,80.83333588,13051704,ITC
2010-03-04 00:00:00+00:00,56.77506638,82.0166626,82.33333588,81,82.30000305,12871173,ITC
2010-03-05 00:00:00+00:00,56.47510529,81.58333588,82.33333588,81,82.33333588,8292837,ITC
2010-03-08 00:00:00+00:00,57.97495651,83.75,83.98332977,81.83333588,81.91666412,22483827,ITC
2010-03-09 00:00:00+00:00,57.92881775,83.68333435,84.58333588,83.19999695,83.91666412,9544842,ITC
2010-03-10 00:00:00+00:00,58.66719055,84.75,85.08333588,83.44999695,84.25,11961912,ITC
2010-03-11 00:00:00+00:00,58.99024582,85.21666718,85.96666718,83.8666687,84.66666412,8748882,ITC
2010-03-12 00:00:00+00:00,59.63632202,86.15000153,86.80000305,85.08333588,85.66666412,16751451,ITC
2010-03-15 00:00:00+00:00,59.84399414,86.44999695,87.23332977,86.1166687,86.1166687,15357009,ITC
