Date,Adj Close,Close,High,Low,Open,Volume,Symbol
2010-01-04 00:00:00+00:00,19.32981682,60.37968445,60.64168549,58.77432251,59.26021957,58460615,TATASTEEL
2010-01-05 00:00:00+00:00,19.79800606,61.84213638,62.38519669,60.83699799,60.83699799,81889733,TATASTEEL
2010-01-06 00:00:00+00:00,19.58297539,61.17045593,62.88061905,60.68932343,62.88061905,77150753,TATASTEEL
2010-01-07 00:00:00+00:00,19.8193512,61.90882492,62.19464874,60.98467255,61.44198608,80144960,TATASTEEL
2010-01-08 00:00:00+00:00,19.77817726,61.78020859,63.02352905,61.0608902,62.02315521,86063510,TATASTEEL
2010-01-11 00:00:00+00:00,19.77970314,61.78496933,62.48999786,61.47056961,61.92787933,69701832,TATASTEEL
2010-01-12 00:00:00+00:00,19.07971001,59.59843826,61.8087883,59.43647385,61.11805344,71713280,TATASTEEL
2010-01-13 00:00:00+00:00,19.49757195,60.90369034,61.14663696,58.59330368,58.59330368,108267579,TATASTEEL
2010-01-14 00:00:00+00:00,19.75530243,61.70875168,62.04220963,61.12281799,61.42769241,69719623,TATASTEEL
2010-01-15 00:00:00+00:00,19.67752457,61.46580505,62.01839066,60.97514343,61.92787933,45054843,TATASTEEL
2010-01-18 00:00:00+00:00,19.44419479,60.73696136,61.16569138,60.09386444,61.16569138,62440445,TATASTEEL
2010-01-19 00:00:00+00:00,19.44877052,60.75125122,61.50867844,60.21295547,60.59405136,52644632,TATASTEEL
2010-01-20 00:00:00+00:00,19.93830872,62.28039551,62.63290787,60.78459549,60.78459549,83223827,TATASTEEL
2010-01-21 00:00:00+00:00,19.76445389,61.73733521,62.83298111,61.18951035,61.88024521,114584655,TATASTEEL
2010-01-22 00:00:00+00:00,19.04920959,59.5031662,61.07994461,58.78385162,61.07994461,92159151,TATASTEEL
2010-01-25 00:00:00+00:00,18.60237312,58.10740662,59.61273193,57.82158661,59.06967163,55929884,TATASTEEL
2010-01-27 00:00:00+00:00,17.0697155,53.31990433,57.70725632,52.71015549,57.15467072,114462197,TATASTEEL
2010-01-28 00:00:00+00:00,17.85510826,55.77320099,56.15429688,53.82962036,53.92489243,132070852,TATASTEEL
2010-01-29 00:00:00+00:00,17.3579464,54.22024155,55.35399628,52.56248093,55.06817627,121650868,TATASTEEL
2010-02-01 00:00:00+00:00,17.68582916,55.24443436,55.71603775,53.15793991,53.35325241,72603684,TATASTEEL
2010-02-02 00:00:00+00:00,17.48605347,54.62039185,56.64971924,54.36791611,55.73509216,96492646,TATASTEEL
2010-02-03 00:00:00+00:00,18.31261635,57.20230865,57.50718307,54.9824295,55.06817627,94742656,TATASTEEL
2010-02-04 00:00:00+00:00,17.62025452,55.03959656,56.78310394,54.6870842,56.78310394,73042031,TATASTEEL
2010-02-05 00:00:00+00:00,16.7814846,52.41956711,53.49616241,51.44777679,51.44777679,92254675,TATASTEEL
2010-02-08 00:00:00+00:00,16.28279495,50.86184311,53.91536713,50.31402206,52.40051651,149715255,TATASTEEL
2010-02-09 00:00:00+00:00,16.2736454,50.8332634,51.65737915,50.49504089,50.59031677,77117827,TATASTEEL
2010-02-10 00:00:00+00:00,15.93508911,49.77572632,51.89556503,49.47561264,51.06668472,72714050,TATASTEEL
2010-02-11 00:00:00+00:00,16.28585052,50.87137222,51.29057693,50.00438309,50.00438309,67435025,TATASTEEL
2010-02-15 00:00:00+00:00,16.46732521,51.4382515,51.87651062,50.55220413,51.20959473,76216833,TATASTEEL
2010-02-16 00:00:00+00:00,16.77843285,52.41004181,52.59106064,51.45254135,51.63832474,67436264,TATASTEEL
2010-02-17 00:00:00+00:00,17.82308388,55.67316437,55.85894775,51.93367386,51.93367386,100638356,TATASTEEL
2010-02-18 00:00:00+00:00,17.60347939,54.98719406,55.92564011,54.31551361,55.6398201,51247268,TATASTEEL
2010-02-19 00:00:00+00:00,17.10326767,53.42470551,54.53464508,53.02455521,54.11544037,79509359,TATASTEEL
2010-02-22 00:00:00+00:00,17.46927452,54.56798935,55.29683304,54.0201683,54.11544037,60442820,TATASTEEL
2010-02-23 00:00:00+00:00,17.55315399,54.8299942,55.29683304,53.83914566,54.0296936,59777684,TATASTEEL
2010-02-24 00:00:00+00:00,17.30304718,54.04874802,54.76330185,53.6914711,54.49653625,54013803,TATASTEEL
2010-02-25 00:00:00+00:00,17.36252022,54.2345314,54.6870842,53.35801315,54.21071243,45827281,TATASTEEL
2010-02-26 00:00:00+00:00,17.51807404,54.72042847,56.43059158,53.73434448,54.30598831,57457137,TATASTEEL
2010-03-02 00:00:00+00:00,18.57187653,58.01213455,58.18838882,55.36828995,55.36828995,70037812,TATASTEEL
2010-03-03 00:00:00+00:00,18.55052376,57.9454422,58.81243134,57.57387543,58.11693573,65223764,TATASTEEL
2010-03-04 00:00:00+00:00,18.83570671,58.83625031,59.12683487,57.45954514,58.11693573,76708795,TATASTEEL
2010-03-05 00:00:00+00:00,18.85247993,58.8886528,59.78422546,58.68857574,59.06967163,48593292,TATASTEEL
2010-03-08 00:00:00+00:00,18.96380997,59.2364006,59.83185959,58.76003265,59.41741943,45969692,TATASTEEL
2010-03-09 00:00:00+00:00,18.7487812,58.56472015,59.29356384,58.21220779,59.06967163,39470151,TATASTEEL
2010-03-10 00:00:00+00:00,18.67253113,58.32653809,59.0410881,57.4023819,58.6933403,37101522,TATASTEEL
2010-03-11 00:00:00+00:00,18.55357552,57.9549675,58.59330368,57.3928566,58.30748367,35099332,TATASTEEL
2010-03-12 00:00:00+00:00,18.53069878,57.8835144,58.4885025,57.51194763,58.11693573,42020594,TATASTEEL
2010-03-15 00:00:00+00:00,18.60695076,58.12169647,58.77432251,57.55958557,57.65962219,35664147,TATASTEEL
2010-03-16 00:00:00+00:00,19.1300354,59.75564194,60.11768341,57.95020676,58.2026825,46839187,TATASTEEL
2010-03-17 00:00:00+00:00,19.27949333,60.22248459,61.30860138,51.06668472,51.06668472,60062999,TATASTEEL
2010-03-18 00:00:00+00:00,19.49604416,60.89892578,61.13234711,60.03193665,60.49877548,42724073,TATASTEEL
2010-03-19 00:00:00+00:00,19.6500721,61.38005829,61.49914932,60.62739563,61.02278137,36154030,TATASTEEL
2010-03-22 00:00:00+00:00,19.18646049,59.93189621,61.32765579,59.70323944,60.60834122,40374830,TATASTEEL
2010-03-23 00:00:00+00:00,19.45792007,60.77983475,60.9989624,59.88902664,60.21295547,39673429,TATASTEEL
2010-03-25 00:00:00+00:00,19.46554947,60.80365372,61.0608902,59.5031662,60.68932343,44968051,TATASTEEL
2010-03-26 00:00:00+00:00,19.64550018,61.36576843,61.92787933,60.62263107,60.97514343,38550348,TATASTEEL
2010-03-29 00:00:00+00:00,19.62872696,61.31336594,62.00886536,60.63216019,60.95608902,26806599,TATASTEEL
2010-03-30 00:00:00+00:00,19.36031723,60.47495651,61.92787933,60.22248459,61.45151138,31669916,TATASTEEL
